Unnamed: 0,caseid,act,index,last,next,if_para,start_timestamp,end_timestamp,resource,activity,res,wait,process
721,34,7,721,720,722,0,,,Laser Marking,Laser Marking,ID0998,239,7302
722,34,6,722,721,723,0,,,Lapping,Lapping,ID0998,21831,1198
723,34,6,723,722,724,0,,,Lapping,Lapping,ID0998,722,19127
724,34,2,724,723,725,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,106111,7205
725,34,2,725,724,726,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,15994,10138
726,34,11,726,725,727,0,,,Packing,Packing,ID4820,25136,4278
727,34,2,727,726,728,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,110,5578
728,34,End,728,727,None,0,,,End,End,End,0,0
731,35,Start,731,None,"(732, 734)",0,,,Start,Start,Start,0,0
732,35,20,732,731,733,1,,,Turning & Milling,Turning & Milling,ID4529,68935,1463
733,35,20,733,732,735,1,,,Turning & Milling,Turning & Milling,ID4794,47389,13867
734,35,21,734,731,735,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,57559,428
735,35,20,735,"(733, 734)",736,0,,,Turning & Milling,Turning & Milling,ID4132,8326,9740
736,35,20,736,735,737,0,,,Turning & Milling,Turning & Milling,ID0997,1488,24423
737,35,20,737,736,738,0,,,Turning & Milling,Turning & Milling,ID4794,7138,21509
738,35,20,738,737,739,0,,,Turning & Milling,Turning & Milling,ID4529,2438,14816
739,35,20,739,738,740,0,,,Turning & Milling,Turning & Milling,ID0997,201383,20628
740,35,20,740,739,741,0,,,Turning & Milling,Turning & Milling,ID4641,144,15639
741,35,20,741,740,742,0,,,Turning & Milling,Turning & Milling,ID4932,4412,44004
742,35,20,742,741,743,0,,,Turning & Milling,Turning & Milling,ID4429,1230,8698
743,35,20,743,742,744,0,,,Turning & Milling,Turning & Milling,ID3846,1,14568
744,35,20,744,743,745,0,,,Turning & Milling,Turning & Milling,ID4429,1671,5610
745,35,20,745,744,746,0,,,Turning & Milling,Turning & Milling,ID3846,10274,577
746,35,22,746,745,747,0,,,Turning Q.C.,Turning Q.C.,ID4618,23794,95
747,35,7,747,746,748,0,,,Laser Marking,Laser Marking,ID0998,1552,2887
748,35,7,748,747,749,0,,,Laser Marking,Laser Marking,ID4932,4421,3311
749,35,7,749,748,750,0,,,Laser Marking,Laser Marking,ID4355,16653,9427
750,35,4,750,749,751,0,,,Flat Grinding,Flat Grinding,ID0998,17945,49
751,35,4,751,750,752,0,,,Flat Grinding,Flat Grinding,ID4872,127810,23
752,35,4,752,751,753,0,,,Flat Grinding,Flat Grinding,ID4882,6190,858
753,35,2,753,752,754,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,131814,921
754,35,11,754,753,755,0,,,Packing,Packing,ID4820,71161,3774
755,35,End,755,754,None,0,,,End,End,End,0,0
758,36,Start,758,None,759,0,,,Start,Start,Start,0,0
759,36,20,759,758,760,0,,,Turning & Milling,Turning & Milling,ID4641,887,42225
760,36,20,760,759,761,0,,,Turning & Milling,Turning & Milling,ID0997,8042,12308
761,36,20,761,760,762,0,,,Turning & Milling,Turning & Milling,ID4932,8932,622
762,36,20,762,761,763,0,,,Turning & Milling,Turning & Milling,ID3846,10603,28725
763,36,20,763,762,764,0,,,Turning & Milling,Turning & Milling,ID4219,46,5709
764,36,20,764,763,765,0,,,Turning & Milling,Turning & Milling,ID4529,7099,52649
765,36,20,765,764,766,0,,,Turning & Milling,Turning & Milling,ID4641,98231,13409
766,36,21,766,765,767,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,100,1532
767,36,21,767,766,"(768, 769)",0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,1891,5263
768,36,6,768,767,770,1,,,Lapping,Lapping,ID0998,22734,846
769,36,7,769,767,770,1,,,Laser Marking,Laser Marking,ID0998,8387,3219
770,36,2,770,"(768, 769)","(771, 772)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,214087,9512
771,36,2,771,770,773,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,25730,5736
772,36,2,772,770,773,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,8302,261
773,36,11,773,"(771, 772)",774,0,,,Packing,Packing,ID4820,30334,4023
774,36,End,774,773,None,0,,,End,End,End,0,0
777,37,Start,777,None,778,0,,,Start,Start,Start,0,0
778,37,19,778,777,779,0,,,Turning,Turning,ID3846,1,7271
779,37,19,779,778,780,0,,,Turning,Turning,ID4219,1928,12561
780,37,19,780,779,781,0,,,Turning,Turning,ID4799,11941,27464
781,37,22,781,780,782,0,,,Turning Q.C.,Turning Q.C.,ID4163,146197,5734
782,37,6,782,781,783,0,,,Lapping,Lapping,ID4932,63431,11135
783,37,6,783,782,"(784, 785)",0,,,Lapping,Lapping,ID4872,7735,7127
784,37,13,784,783,786,1,,,Round Grinding,Round Grinding,ID4287,14094,12939
785,37,13,785,783,786,1,,,Round Grinding,Round Grinding,ID4528,45,15146
786,37,7,786,"(784, 785)",787,0,,,Laser Marking,Laser Marking,ID0998,45841,1913
787,37,2,787,786,788,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,57,120
788,37,2,788,787,789,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,355,1471
789,37,11,789,788,790,0,,,Packing,Packing,ID4820,281379,3901
790,37,End,790,789,None,0,,,End,End,End,0,0
793,38,Start,793,None,794,0,,,Start,Start,Start,0,0
794,38,20,794,793,"(795, 796)",0,,,Turning & Milling,Turning & Milling,ID3846,20,10744
795,38,20,795,794,797,1,,,Turning & Milling,Turning & Milling,ID3846,12349,5981
796,38,20,796,794,797,1,,,Turning & Milling,Turning & Milling,ID4794,9392,10941
797,38,20,797,"(795, 796)","(798, 799, 800)",0,,,Turning & Milling,Turning & Milling,ID4167,16171,45064
798,38,20,798,797,802,1,,,Turning & Milling,Turning & Milling,ID3846,42820,3951
799,38,20,799,797,802,1,,,Turning & Milling,Turning & Milling,ID4132,46977,42107
800,38,22,800,797,801,1,,,Turning Q.C.,Turning Q.C.,ID4493,2673,12148
801,38,20,801,800,802,1,,,Turning & Milling,Turning & Milling,ID0997,123,29977
802,38,20,802,"(798, 799, 801)","(803, 806)",0,,,Turning & Milling,Turning & Milling,ID0997,11674,16929
803,38,19,803,802,804,1,,,Turning,Turning,ID3846,3332,18684
804,38,19,804,803,805,1,,,Turning,Turning,ID4799,4699,959
805,38,19,805,804,808,1,,,Turning,Turning,ID0997,354,4005
806,38,21,806,802,807,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,215091,5286
807,38,17,807,806,808,1,,,Stress Relief,Stress Relief,ID4493,18077,7216
808,38,19,808,"(805, 807)",809,0,,,Turning,Turning,ID4932,7527,158
809,38,19,809,808,810,0,,,Turning,Turning,ID4287,56,13674
810,38,22,810,809,811,0,,,Turning Q.C.,Turning Q.C.,ID4163,31765,23
811,38,7,811,810,812,0,,,Laser Marking,Laser Marking,ID4882,307469,2713
812,38,6,812,811,"(813, 815)",0,,,Lapping,Lapping,ID0998,123439,1772
813,38,6,813,812,814,1,,,Lapping,Lapping,ID4872,38475,8020
814,38,2,814,813,816,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,6417,7436
815,38,7,815,812,816,1,,,Laser Marking,Laser Marking,ID4618,207896,320
816,38,2,816,"(814, 815)",817,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,2549,17276
817,38,2,817,816,818,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,8502,153
818,38,2,818,817,819,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,621,4483
819,38,5,819,818,820,0,,,Grinding Rework,Grinding Rework,ID4528,454,11945
820,38,2,820,819,821,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,2290,11623
821,38,2,821,820,"(822, 823)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,281886,4347
822,38,11,822,821,824,1,,,Packing,Packing,ID4820,27015,3439
823,38,11,823,821,824,1,,,Packing,Packing,ID4820,164033,3942
824,38,End,824,"(822, 823)",None,0,,,End,End,End,0,0
827,39,Start,827,None,828,0,,,Start,Start,Start,0,0
828,39,20,828,827,829,0,,,Turning & Milling,Turning & Milling,ID4641,70925,5378
829,39,16,829,828,830,0,,,Setup,Setup,ID3641,14,8406
830,39,20,830,829,831,0,,,Turning & Milling,Turning & Milling,ID0997,5086,227
831,39,20,831,830,832,0,,,Turning & Milling,Turning & Milling,ID4167,199226,496
832,39,20,832,831,833,0,,,Turning & Milling,Turning & Milling,ID3846,7096,17236
833,39,20,833,832,834,0,,,Turning & Milling,Turning & Milling,ID4932,38708,17805
834,39,21,834,833,"(835, 836)",0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4493,52154,14704
835,39,6,835,834,837,1,,,Lapping,Lapping,ID4882,31336,5915
836,39,7,836,834,837,1,,,Laser Marking,Laser Marking,ID0998,44519,2539
837,39,2,837,"(835, 836)",838,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,326890,4213
838,39,11,838,837,839,0,,,Packing,Packing,ID4820,16471,3185
839,39,End,839,838,None,0,,,End,End,End,0,0
842,40,Start,842,None,843,0,,,Start,Start,Start,0,0
843,40,20,843,842,844,0,,,Turning & Milling,Turning & Milling,ID4219,6136,118
844,40,20,844,843,845,0,,,Turning & Milling,Turning & Milling,ID4932,7081,11460
845,40,20,845,844,"(846, 848)",0,,,Turning & Milling,Turning & Milling,ID4219,90,10534
846,40,20,846,845,847,1,,,Turning & Milling,Turning & Milling,ID4641,6094,978
847,40,20,847,846,849,1,,,Turning & Milling,Turning & Milling,ID4932,2626,23734
848,40,20,848,845,849,1,,,Turning & Milling,Turning & Milling,ID4429,40,18042
849,40,21,849,"(847, 848)",850,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,1222,3535
850,40,7,850,849,851,0,,,Laser Marking,Laser Marking,ID4355,604,11967
851,40,4,851,850,852,0,,,Flat Grinding,Flat Grinding,ID0998,16528,1877
852,40,6,852,851,"(853, 854)",0,,,Lapping,Lapping,ID0998,730879,29
853,40,13,853,852,855,1,,,Round Grinding,Round Grinding,ID4528,31,11620
854,40,13,854,852,855,1,,,Round Grinding,Round Grinding,ID4445,387,2711
855,40,13,855,"(853, 854)",856,0,,,Round Grinding,Round Grinding,ID4355,331,19144
856,40,13,856,855,857,0,,,Round Grinding,Round Grinding,ID4872,83,3594
857,40,6,857,856,858,0,,,Lapping,Lapping,ID0998,14456,1050
858,40,6,858,857,859,0,,,Lapping,Lapping,ID0998,329584,87
859,40,13,859,858,860,0,,,Round Grinding,Round Grinding,ID4872,563,5245
860,40,13,860,859,861,0,,,Round Grinding,Round Grinding,ID4445,564,6207
861,40,13,861,860,862,0,,,Round Grinding,Round Grinding,ID4618,315,175
862,40,2,862,861,"(863, 864)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,2,5157
863,40,2,863,862,865,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,164729,223
864,40,2,864,862,865,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,17822,2020
865,40,5,865,"(863, 864)",866,0,,,Grinding Rework,Grinding Rework,ID4528,40124,2549
866,40,2,866,865,867,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,13498,6898
867,40,2,867,866,868,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,504,6813
868,40,11,868,867,869,0,,,Packing,Packing,ID4820,359710,4368
869,40,End,869,868,None,0,,,End,End,End,0,0
872,41,Start,872,None,873,0,,,Start,Start,Start,0,0
873,41,20,873,872,874,0,,,Turning & Milling,Turning & Milling,ID3846,3283,588
874,41,20,874,873,875,0,,,Turning & Milling,Turning & Milling,ID0997,1368,16667
875,41,20,875,874,876,0,,,Turning & Milling,Turning & Milling,ID0997,120725,28448
876,41,20,876,875,877,0,,,Turning & Milling,Turning & Milling,ID0997,131,14565
877,41,20,877,876,878,0,,,Turning & Milling,Turning & Milling,ID4794,4993,3919
878,41,20,878,877,879,0,,,Turning & Milling,Turning & Milling,ID4287,775,22649
879,41,4,879,878,880,0,,,Flat Grinding,Flat Grinding,ID0998,35628,5488
880,41,21,880,879,881,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,74937,3984
881,41,7,881,880,882,0,,,Laser Marking,Laser Marking,ID4882,384,4017
882,41,4,882,881,883,0,,,Flat Grinding,Flat Grinding,ID4882,41994,219
883,41,11,883,882,"(884, 887)",0,,,Packing,Packing,ID4820,106105,4362
884,41,6,884,883,885,1,,,Lapping,Lapping,ID0998,131041,928
885,41,2,885,884,886,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,100800,4806
886,41,2,886,885,890,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,13319,5200
887,41,20,887,883,888,1,,,Turning & Milling,Turning & Milling,ID4355,562,9570
888,41,20,888,887,889,1,,,Turning & Milling,Turning & Milling,ID4219,78288,13939
889,41,7,889,888,890,1,,,Laser Marking,Laser Marking,ID0998,38633,1899
890,41,6,890,"(886, 889)",891,0,,,Lapping,Lapping,ID4882,30109,3178
891,41,6,891,890,892,0,,,Lapping,Lapping,ID4882,583565,5763
892,41,6,892,891,893,0,,,Lapping,Lapping,ID4882,85577,6857
893,41,2,893,892,894,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,19130,13248
894,41,2,894,893,895,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,95396,1828
895,41,2,895,894,896,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,24434,635
896,41,11,896,895,897,0,,,Packing,Packing,ID4820,53903,3944
897,41,End,897,896,None,0,,,End,End,End,0,0
900,42,Start,900,None,901,0,,,Start,Start,Start,0,0
901,42,20,901,900,902,0,,,Turning & Milling,Turning & Milling,ID4641,15,15961
902,42,20,902,901,903,0,,,Turning & Milling,Turning & Milling,ID4429,6585,5035
903,42,20,903,902,"(904, 905)",0,,,Turning & Milling,Turning & Milling,ID4932,19,12204
904,42,20,904,903,906,1,,,Turning & Milling,Turning & Milling,ID4219,33204,6485
905,42,21,905,903,906,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,271,9009
906,42,20,906,"(904, 905)","(907, 908)",0,,,Turning & Milling,Turning & Milling,ID4219,495,1170
907,42,20,907,906,909,1,,,Turning & Milling,Turning & Milling,ID4932,0,24018
908,42,20,908,906,909,1,,,Turning & Milling,Turning & Milling,ID4641,57932,19021
909,42,20,909,"(907, 908)","(910, 911, 913)",0,,,Turning & Milling,Turning & Milling,ID4932,6888,34346
910,42,20,910,909,915,1,,,Turning & Milling,Turning & Milling,ID0997,46135,1491
911,42,20,911,909,912,1,,,Turning & Milling,Turning & Milling,ID4932,81,12338
912,42,11,912,911,915,1,,,Packing,Packing,ID4491,50124,3749
913,42,20,913,909,914,1,,,Turning & Milling,Turning & Milling,ID4718,31,27112
914,42,20,914,913,915,1,,,Turning & Milling,Turning & Milling,ID4429,2695,23575
915,42,21,915,"(910, 912, 914)","(916, 917)",0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4493,939,6838
916,42,20,916,915,918,1,,,Turning & Milling,Turning & Milling,ID0997,36925,55
917,42,20,917,915,918,1,,,Turning & Milling,Turning & Milling,ID4932,1653,38533
918,42,20,918,"(916, 917)","(919, 920, 922)",0,,,Turning & Milling,Turning & Milling,ID4794,3,36805
919,42,20,919,918,923,1,,,Turning & Milling,Turning & Milling,ID4794,94,3072
920,42,21,920,918,921,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,39723,8418
921,42,20,921,920,923,1,,,Turning & Milling,Turning & Milling,ID4529,2853,40005
922,42,22,922,918,923,1,,,Turning Q.C.,Turning Q.C.,ID4163,10122,785
923,42,20,923,"(919, 921, 922)","(924, 925)",0,,,Turning & Milling,Turning & Milling,ID4641,152222,32147
924,42,20,924,923,927,1,,,Turning & Milling,Turning & Milling,ID4429,15123,8656
925,42,21,925,923,926,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,187798,12059
926,42,20,926,925,927,1,,,Turning & Milling,Turning & Milling,ID4167,200,55833
927,42,20,927,"(924, 926)","(928, 929)",0,,,Turning & Milling,Turning & Milling,ID4429,72,8752
928,42,20,928,927,930,1,,,Turning & Milling,Turning & Milling,ID3846,11414,72
929,42,21,929,927,930,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,1000,5720
930,42,20,930,"(928, 929)",931,0,,,Turning & Milling,Turning & Milling,ID4529,447,6189
931,42,20,931,930,"(932, 933)",0,,,Turning & Milling,Turning & Milling,ID4718,130,14498
932,42,20,932,931,935,1,,,Turning & Milling,Turning & Milling,ID4132,13954,21188
933,42,20,933,931,934,1,,,Turning & Milling,Turning & Milling,ID4142,6780,8978
934,42,20,934,933,935,1,,,Turning & Milling,Turning & Milling,ID4219,0,14175
935,42,21,935,"(932, 934)",936,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,1401,4993
936,42,7,936,935,937,0,,,Laser Marking,Laser Marking,ID0998,5159,2768
937,42,21,937,936,"(938, 939, 940)",0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4618,152298,2524
938,42,7,938,937,941,1,,,Laser Marking,Laser Marking,ID4882,38418,1793
939,42,20,939,937,941,1,,,Turning & Milling,Turning & Milling,ID4794,32897,593
940,42,20,940,937,941,1,,,Turning & Milling,Turning & Milling,ID4529,1896,16377
941,42,7,941,"(938, 939, 940)",942,0,,,Laser Marking,Laser Marking,ID4882,8624,7
942,42,21,942,941,"(943, 944, 945)",0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,3735,7597
943,42,20,943,942,946,1,,,Turning & Milling,Turning & Milling,ID4529,105,1453
944,42,21,944,942,946,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,8329,5645
945,42,21,945,942,946,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,10883,4601
946,42,21,946,"(943, 944, 945)",947,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,2157,5972
947,42,6,947,946,"(948, 949, 950)",0,,,Lapping,Lapping,ID0998,8100,12890
948,42,7,948,947,951,1,,,Laser Marking,Laser Marking,ID4385,1130,2554
949,42,7,949,947,951,1,,,Laser Marking,Laser Marking,ID0998,22287,3239
950,42,21,950,947,951,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,93099,7329
951,42,6,951,"(948, 949, 950)",952,0,,,Lapping,Lapping,ID0998,21954,5662
952,42,6,952,951,953,0,,,Lapping,Lapping,ID0998,49014,2836
953,42,13,953,952,954,0,,,Round Grinding,Round Grinding,ID4287,8316,22664
954,42,13,954,953,"(955, 956)",0,,,Round Grinding,Round Grinding,ID4385,2992,13529
955,42,6,955,954,958,1,,,Lapping,Lapping,ID0998,1950,6622
956,42,13,956,954,957,1,,,Round Grinding,Round Grinding,ID4528,27825,5469
957,42,13,957,956,958,1,,,Round Grinding,Round Grinding,ID3998,15259,10965
958,42,13,958,"(955, 957)",959,0,,,Round Grinding,Round Grinding,ID4355,48535,7591
959,42,13,959,958,960,0,,,Round Grinding,Round Grinding,ID4528,1336,6190
960,42,13,960,959,"(961, 964)",0,,,Round Grinding,Round Grinding,ID4872,524,4353
961,42,13,961,960,962,1,,,Round Grinding,Round Grinding,ID4528,999,58
962,42,6,962,961,963,1,,,Lapping,Lapping,ID0998,769121,76
963,42,6,963,962,965,1,,,Lapping,Lapping,ID4882,362,6623
964,42,13,964,960,965,1,,,Round Grinding,Round Grinding,ID4385,1327,439
965,42,13,965,"(963, 964)",966,0,,,Round Grinding,Round Grinding,ID4445,22758,1667
966,42,13,966,965,"(967, 968)",0,,,Round Grinding,Round Grinding,ID4385,187673,940
967,42,2,967,966,969,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,11396,5112
968,42,2,968,966,969,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,216489,1494
969,42,11,969,"(967, 968)",970,0,,,Packing,Packing,ID4820,25100,3285
970,42,2,970,969,971,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,24954,1551
971,42,2,971,970,"(972, 975)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,4280,21
972,42,2,972,971,973,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,16960,5612
973,42,2,973,972,974,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,8983,1662
974,42,13,974,973,977,1,,,Round Grinding,Round Grinding,ID0420,13768,1119
975,42,13,975,971,976,1,,,Round Grinding,Round Grinding,ID4385,33436,13668
976,42,13,976,975,977,1,,,Round Grinding,Round Grinding,ID4528,54911,10190
977,42,13,977,"(974, 976)",978,0,,,Round Grinding,Round Grinding,ID4385,70285,3475
978,42,2,978,977,"(979, 981)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,2429,5408
979,42,2,979,978,980,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,4802,298
980,42,6,980,979,983,1,,,Lapping,Lapping,ID4618,3738,5115
981,42,13,981,978,982,1,,,Round Grinding,Round Grinding,ID4445,212,15376
982,42,6,982,981,983,1,,,Lapping,Lapping,ID4882,270105,3419
983,42,13,983,"(980, 982)","(984, 986, 987)",0,,,Round Grinding,Round Grinding,ID4618,8303,1699
984,42,2,984,983,985,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,83245,711
985,42,6,985,984,989,1,,,Lapping,Lapping,ID0998,95,7366
986,42,6,986,983,989,1,,,Lapping,Lapping,ID4882,13850,5134
987,42,13,987,983,988,1,,,Round Grinding,Round Grinding,ID4287,1230,9881
988,42,13,988,987,989,1,,,Round Grinding,Round Grinding,ID4445,150,4334
989,42,6,989,"(985, 986, 988)",990,0,,,Lapping,Lapping,ID4718,1586,11350
990,42,13,990,989,991,0,,,Round Grinding,Round Grinding,ID4287,366,8478
991,42,2,991,990,"(992, 994)",0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,82713,7337
992,42,2,992,991,993,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,30,35
993,42,2,993,992,997,1,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,195,10919
994,42,13,994,991,995,1,,,Round Grinding,Round Grinding,ID4385,788,2391
995,42,6,995,994,996,1,,,Lapping,Lapping,ID4872,237034,1580
996,42,6,996,995,997,1,,,Lapping,Lapping,ID0420,767,5349
997,42,13,997,"(993, 996)",998,0,,,Round Grinding,Round Grinding,ID4445,60528,4505
998,42,13,998,997,999,0,,,Round Grinding,Round Grinding,ID4355,847,20246
999,42,13,999,998,1000,0,,,Round Grinding,Round Grinding,ID4528,32,10761
1000,42,13,1000,999,1001,0,,,Round Grinding,Round Grinding,ID4445,23651,16540
1001,42,13,1001,1000,1002,0,,,Round Grinding,Round Grinding,ID4618,84,2347
1002,42,13,1002,1001,1003,0,,,Round Grinding,Round Grinding,ID0420,103,28780
1003,42,13,1003,1002,1004,0,,,Round Grinding,Round Grinding,ID4355,1533,17968
1004,42,13,1004,1003,1005,0,,,Round Grinding,Round Grinding,ID4385,3886,306
1005,42,13,1005,1004,1006,0,,,Round Grinding,Round Grinding,ID4445,26,4983
1006,42,5,1006,1005,"(1007, 1008)",0,,,Grinding Rework,Grinding Rework,ID4872,1,5175
1007,42,11,1007,1006,1009,1,,,Packing,Packing,ID4820,7558,3274
1008,42,11,1008,1006,1009,1,,,Packing,Packing,ID4820,65683,3828
1009,42,2,1009,"(1007, 1008)",1010,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,82,5264
1010,42,11,1010,1009,1011,0,,,Packing,Packing,ID4291,53700,3234
1011,42,2,1011,1010,1012,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,19940,11478
1012,42,11,1012,1011,1013,0,,,Packing,Packing,ID4820,38922,3792
1013,42,2,1013,1012,1014,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,28862,10416
1014,42,2,1014,1013,1015,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,548388,3797
1015,42,2,1015,1014,1016,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,26203,10771
1016,42,2,1016,1015,1017,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,124621,14194
1017,42,2,1017,1016,1018,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4493,90844,18817
1018,42,2,1018,1017,1019,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,2932,4369
1019,42,2,1019,1018,1020,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,201794,10077
1020,42,2,1020,1019,1021,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4287,11011,12253
1021,42,5,1021,1020,1022,0,,,Grinding Rework,Grinding Rework,ID4872,6573,11
1022,42,5,1022,1021,1023,0,,,Grinding Rework,Grinding Rework,ID4385,5644,15266
1023,42,5,1023,1022,1024,0,,,Grinding Rework,Grinding Rework,ID4528,83027,5002
1024,42,2,1024,1023,1025,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,6200,66
1025,42,5,1025,1024,1026,0,,,Grinding Rework,Grinding Rework,ID4872,1564,14
1026,42,5,1026,1025,1027,0,,,Grinding Rework,Grinding Rework,ID4528,250241,4276
1027,42,11,1027,1026,1028,0,,,Packing,Packing,ID4820,68224,2965
1028,42,2,1028,1027,1029,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4618,2013,7022
1029,42,11,1029,1028,1030,0,,,Packing,Packing,ID4491,18333,2694
1030,42,2,1030,1029,1031,0,,,Final Inspection Q.C.,Final Inspection Q.C.,ID4163,857,3453
1031,42,End,1031,1030,None,0,,,End,End,End,0,0
1034,43,Start,1034,None,1035,0,,,Start,Start,Start,0,0
1035,43,12,1035,1034,1036,0,,,Rework Milling,Rework Milling,ID4851,3,9522
1036,43,21,1036,1035,1037,0,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4493,6722,3068
1037,43,20,1037,1036,"(1038, 1040, 1041)",0,,,Turning & Milling,Turning & Milling,ID4641,6437,12758
1038,43,20,1038,1037,1039,1,,,Turning & Milling,Turning & Milling,ID0997,11249,16456
1039,43,20,1039,1038,1042,1,,,Turning & Milling,Turning & Milling,ID4429,126,4195
1040,43,20,1040,1037,1042,1,,,Turning & Milling,Turning & Milling,ID4932,12909,30960
1041,43,21,1041,1037,1042,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4163,3163,2020
1042,43,20,1042,"(1039, 1040, 1041)",1043,0,,,Turning & Milling,Turning & Milling,ID4162,3053,5825
1043,43,20,1043,1042,"(1044, 1046)",0,,,Turning & Milling,Turning & Milling,ID3846,4894,18571
1044,43,20,1044,1043,1045,1,,,Turning & Milling,Turning & Milling,ID4794,19255,49980
1045,43,17,1045,1044,1047,1,,,Stress Relief,Stress Relief,ID0937,299742,6368
1046,43,21,1046,1043,1047,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4493,79268,3505
1047,43,20,1047,"(1045, 1046)",1048,0,,,Turning & Milling,Turning & Milling,ID4132,242,5626
1048,43,20,1048,1047,"(1049, 1050)",0,,,Turning & Milling,Turning & Milling,ID0997,11,7986
1049,43,20,1049,1048,1052,1,,,Turning & Milling,Turning & Milling,ID4132,728,6395
1050,43,21,1050,1048,1051,1,,,Turning & Milling Q.C.,Turning & Milling Q.C.,ID4287,31748,4443
1051,43,20,1051,1050,1052,1,,,Turning & Milling,Turning & Milling,ID3846,38,7417
1052,43,20,1052,"(1049, 1051)",1053,0,,,Turning & Milling,Turning & Milling,ID4794,14533,61738
