caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case60,Analyze Request for Quotation,res_869aa941-799c-4301-8dc6-77596ded6d55,Role 4,2011-01-14 06:29:19,136,0,2011-01-14 06:16:00
Case98,Amend Request for Quotation,res_81b073cc-39d3-44b6-b3bd-cc4e0a283e1b,Role 1,2011-01-14 06:32:06,136,0,2011-01-14 06:20:00
Case60,Amend Request for Quotation,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 1,2011-01-14 06:40:22,136,2,2011-01-14 06:29:25
Case58,Amend Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 1,2011-01-14 06:41:16,136,1,2011-01-14 06:25:27
Case60,Analyze Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-14 06:43:04,136,0,2011-01-14 06:40:28
Case79,Create Quotation comparison Map,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-14 06:45:54,136,0,2011-01-14 06:07:03
Case66,Analyze Quotation Comparison Map,res_87835eee-e292-4f90-bd23-c35df71bb613,Role 1,2011-01-14 06:49:31,136,0,2011-01-14 06:49:31
Case30,Approve Purchase Order for payment,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-14 07:02:50,136,0,2011-01-14 07:00:53
Case89,Send Request for Quotation to Supplier,res_d4fd3845-fd2d-47ec-949c-666c5e47c143,Role 4,2011-01-14 07:17:08,136,0,2011-01-14 06:35:42
Case99,Amend Request for Quotation,res_b2a86b71-abc9-4e4e-8f70-5e8c01273bcb,Role 1,2011-01-14 07:26:38,136,0,2011-01-14 07:16:25
Case88,Create Quotation comparison Map,res_9f94c6f8-ae26-4aab-8b25-3d5301cdbaea,Role 4,2011-01-14 07:37:00,136,0,2011-01-14 07:28:05
Case90,Amend Purchase Requisition,res_9f94c6f8-ae26-4aab-8b25-3d5301cdbaea,Role 1,2011-01-14 07:39:34,136,0,2011-01-14 07:36:21
Case60,Amend Request for Quotation,res_a4c66106-88f4-4357-ad17-009452505ca3,Role 1,2011-01-14 07:42:46,136,0,2011-01-14 07:41:50
Case17,Release Purchase Order,res_81b073cc-39d3-44b6-b3bd-cc4e0a283e1b,Role 1,2011-01-14 08:04:47,136,0,2011-01-14 08:03:11
Case73,Analyze Request for Quotation,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-14 08:33:07,136,1,2011-01-14 08:19:30
Case11,Confirm Purchase Order,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 2,2011-01-14 08:46:19,137,3,2011-01-13 17:11:26
Case99,Analyze Request for Quotation,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-14 09:05:11,136,0,2011-01-14 07:26:44
Case36,Approve Purchase Order for payment,res_822c01f8-78ca-49b8-8cc4-d08e5eca53d0,Role 4,2011-01-14 09:08:20,136,0,2011-01-14 09:03:09
Case90,Analyze Purchase Requisition,res_33c74fc0-b9f2-49a3-95be-dec42cca0bc6,Role 3,2011-01-14 09:26:53,136,0,2011-01-14 09:12:05
Case23,Create Purchase Order,res_33c74fc0-b9f2-49a3-95be-dec42cca0bc6,Role 4,2011-01-14 09:29:44,136,0,2011-01-14 02:08:19
Case43,Send Request for Quotation to Supplier,res_33c74fc0-b9f2-49a3-95be-dec42cca0bc6,Role 4,2011-01-14 09:40:00,136,0,2011-01-14 07:55:57
Case24,Pay Invoice,res_770576f0-6ead-4a44-9cd4-6106500ff2a9,Role 5,2011-01-14 09:43:05,136,0,2011-01-14 09:42:15
Case1,Approve Purchase Order for payment,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-14 09:57:21,135,0,2011-01-14 09:55:41
Case47,Deliver Goods Services,res_f81cbcdf-2e65-4f97-a9ce-1b62941c7ca1,Role 2,2011-01-14 10:04:54,135,1,2011-01-14 10:04:54
Case72,Analyze Request for Quotation,res_9f94c6f8-ae26-4aab-8b25-3d5301cdbaea,Role 4,2011-01-14 10:31:53,135,0,2011-01-14 10:18:20
Case72,Amend Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 1,2011-01-14 10:45:59,135,1,2011-01-14 10:31:59
Case72,Analyze Request for Quotation,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-14 10:50:25,135,1,2011-01-14 10:46:05
Case96,Analyze Request for Quotation,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-14 10:52:58,135,0,2011-01-14 10:40:12
Case22,Pay Invoice,res_2ec0c6f7-77e0-4b19-8ae4-01cb84f427ac,Role 5,2011-01-14 10:54:18,135,0,2011-01-14 10:48:35
Case99,Amend Request for Quotation,res_2ec0c6f7-77e0-4b19-8ae4-01cb84f427ac,Role 1,2011-01-14 11:07:45,135,0,2011-01-14 10:22:33
Case96,Amend Request for Quotation,res_2ec0c6f7-77e0-4b19-8ae4-01cb84f427ac,Role 1,2011-01-14 11:08:17,135,1,2011-01-14 10:53:04
Case88,Analyze Quotation Comparison Map,res_869aa941-799c-4301-8dc6-77596ded6d55,Role 1,2011-01-14 11:11:59,134,0,2011-01-14 11:11:59
Case105,Settle Conditions With Supplier,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-14 11:18:21,134,0,2011-01-14 11:18:21
Case118,Send Request for Quotation to Supplier,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-14 11:25:10,135,0,2011-01-14 10:49:26
Case79,Analyze Quotation Comparison Map,res_9f94c6f8-ae26-4aab-8b25-3d5301cdbaea,Role 1,2011-01-14 12:14:47,134,0,2011-01-14 12:14:47
Case91,Analyze Quotation Comparison Map,res_98ad28c6-3952-46f3-858f-b4d1d29106e1,Role 1,2011-01-14 12:22:10,134,0,2011-01-14 12:22:10
Case65,Send Request for Quotation to Supplier,res_98ad28c6-3952-46f3-858f-b4d1d29106e1,Role 4,2011-01-14 12:24:36,134,0,2011-01-14 11:44:03
Case64,Create Purchase Order,res_98ad28c6-3952-46f3-858f-b4d1d29106e1,Role 4,2011-01-14 12:35:09,135,0,2011-01-14 10:49:17
Case80,Create Quotation comparison Map,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-14 13:06:52,134,1,2011-01-14 13:06:16
Case42,Create Purchase Order,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-14 14:19:00,134,0,2011-01-14 14:19:00
Case31,Analyze Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-14 14:23:39,134,1,2011-01-14 14:16:26
Case82,Analyze Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-14 14:26:40,134,0,2011-01-14 14:13:18
Case35,Settle Conditions With Supplier,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-14 14:34:39,134,0,2011-01-14 13:30:32
Case37,Create Quotation comparison Map,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-14 14:40:32,134,1,2011-01-14 14:20:16
Case21,Approve Purchase Order for payment,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-14 14:54:45,134,0,2011-01-14 14:38:25
Case41,Send Invoice,res_b2a86b71-abc9-4e4e-8f70-5e8c01273bcb,Role 2,2011-01-14 15:05:49,134,0,2011-01-14 15:04:18
Case12,Approve Purchase Order for payment,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-14 15:24:22,134,0,2011-01-14 15:24:22
Case43,Create Quotation comparison Map,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-14 15:45:20,134,1,2011-01-14 15:39:12
Case56,Send Invoice,res_2dd7578e-224d-46ff-80f3-7426d32932b8,Role 2,2011-01-14 15:53:39,134,0,2011-01-14 15:52:22
Case19,Create Purchase Order,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-14 16:14:42,134,0,2011-01-14 16:14:42
Case61,Settle Conditions With Supplier,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-14 16:18:30,134,0,2011-01-14 15:51:05
Case71,Create Quotation comparison Map,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-14 16:41:29,136,0,2011-01-14 08:20:33
Case45,Send Request for Quotation to Supplier,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-14 16:52:02,134,0,2011-01-14 14:47:50
Case38,Create Purchase Order,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-14 17:09:31,134,0,2011-01-14 17:09:31
Case55,Create Purchase Order,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-14 17:11:03,134,0,2011-01-14 17:11:03
Case63,Settle Conditions With Supplier,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-14 17:11:05,134,0,2011-01-14 17:00:31
Case9,Release Supplier's Invoice,res_ec97ab26-cefd-460a-b130-6d1e6e2bbc27,Role 5,2011-01-14 17:22:25,134,0,2011-01-14 17:17:59
Case48,Send Request for Quotation to Supplier,res_869aa941-799c-4301-8dc6-77596ded6d55,Role 4,2011-01-14 17:44:44,134,1,2011-01-14 16:33:08
Case90,Amend Purchase Requisition,res_869aa941-799c-4301-8dc6-77596ded6d55,Role 1,2011-01-14 17:56:14,134,0,2011-01-14 17:36:42
Case9,Settle Dispute With Supplier,res_ec97ab26-cefd-460a-b130-6d1e6e2bbc27,Role 5,2011-01-14 17:56:33,134,0,2011-01-14 17:56:33
Case43,Analyze Quotation Comparison Map,res_869aa941-799c-4301-8dc6-77596ded6d55,Role 1,2011-01-14 18:19:30,134,0,2011-01-14 18:08:25
Case80,Analyze Quotation Comparison Map,res_db198f26-c236-4d7a-81b5-448648afa47b,Role 1,2011-01-14 18:31:26,134,0,2011-01-14 18:31:26
Case78,Send Request for Quotation to Supplier,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-14 18:47:31,134,1,2011-01-14 17:01:16
Case117,Analyze Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-14 19:01:25,134,0,2011-01-14 18:36:24
Case13,Deliver Goods Services,res_b2a86b71-abc9-4e4e-8f70-5e8c01273bcb,Role 2,2011-01-14 19:55:42,134,2,2011-01-14 19:54:38
Case11,Deliver Goods Services,res_b2a86b71-abc9-4e4e-8f70-5e8c01273bcb,Role 2,2011-01-14 20:00:38,134,1,2011-01-14 19:49:51
Case66,Choose best option,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 1,2011-01-14 20:02:20,134,0,2011-01-14 18:24:20
Case109,Analyze Request for Quotation,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-14 20:06:16,134,0,2011-01-14 20:04:02
Case34,Send Invoice,res_fa4abcce-87f0-4785-9a36-8a59f80a0f3d,Role 2,2011-01-14 20:12:58,134,0,2011-01-14 20:09:43
Case47,Release Purchase Order,res_2ec0c6f7-77e0-4b19-8ae4-01cb84f427ac,Role 1,2011-01-14 20:18:23,134,0,2011-01-14 20:18:23
Case20,Deliver Goods Services,res_2dd7578e-224d-46ff-80f3-7426d32932b8,Role 2,2011-01-14 20:33:10,134,1,2011-01-14 20:33:10
Case90,Analyze Purchase Requisition,res_2dd7578e-224d-46ff-80f3-7426d32932b8,Role 3,2011-01-14 20:33:31,134,0,2011-01-14 20:24:00
Case57,Send Request for Quotation to Supplier,res_87835eee-e292-4f90-bd23-c35df71bb613,Role 4,2011-01-14 20:54:03,134,0,2011-01-14 20:02:10
Case37,Analyze Quotation Comparison Map,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 1,2011-01-14 21:03:10,134,0,2011-01-14 20:49:13
Case87,Send Request for Quotation to Supplier,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-14 21:05:42,134,1,2011-01-14 20:36:24
Case98,Analyze Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-14 21:08:10,134,0,2011-01-14 21:03:09
Case113,Analyze Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-14 21:29:33,134,0,2011-01-14 21:18:53
Case16,Approve Purchase Order for payment,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-14 21:59:45,134,0,2011-01-14 21:58:19
Case2,Confirm Purchase Order,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 2,2011-01-14 22:12:12,135,6,2011-01-14 09:43:44
Case54,Confirm Purchase Order,res_fa4abcce-87f0-4785-9a36-8a59f80a0f3d,Role 2,2011-01-14 22:17:52,136,4,2011-01-14 03:28:19
Case40,Create Quotation comparison Map,res_f81cbcdf-2e65-4f97-a9ce-1b62941c7ca1,Role 4,2011-01-14 22:35:53,134,0,2011-01-14 22:33:07
Case109,Amend Request for Quotation,res_f81cbcdf-2e65-4f97-a9ce-1b62941c7ca1,Role 1,2011-01-14 22:36:18,134,0,2011-01-14 22:28:52
Case32,Deliver Goods Services,res_f81cbcdf-2e65-4f97-a9ce-1b62941c7ca1,Role 2,2011-01-14 22:37:12,134,1,2011-01-14 22:34:31
Case71,Analyze Quotation Comparison Map,res_047c0b9a-26a5-494a-8637-5199a0ec470a,Role 1,2011-01-14 22:58:01,134,0,2011-01-14 22:58:01
Case72,Send Request for Quotation to Supplier,res_047c0b9a-26a5-494a-8637-5199a0ec470a,Role 4,2011-01-14 23:05:48,134,0,2011-01-14 22:41:52
Case84,Analyze Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-14 23:17:24,134,0,2011-01-14 23:17:24
Case7,Send Invoice,res_b2a86b71-abc9-4e4e-8f70-5e8c01273bcb,Role 2,2011-01-14 23:21:56,134,0,2011-01-14 23:19:15
Case88,Choose best option,res_b2a86b71-abc9-4e4e-8f70-5e8c01273bcb,Role 1,2011-01-14 23:24:27,134,1,2011-01-14 19:09:35
Case9,Authorize Supplier's Invoice payment,res_ec97ab26-cefd-460a-b130-6d1e6e2bbc27,Role 5,2011-01-14 23:36:59,134,0,2011-01-14 23:34:36
Case79,Choose best option,res_f81cbcdf-2e65-4f97-a9ce-1b62941c7ca1,Role 1,2011-01-14 23:58:44,134,1,2011-01-14 20:29:54
Case26,Confirm Purchase Order,res_f81cbcdf-2e65-4f97-a9ce-1b62941c7ca1,Role 2,2011-01-15 00:05:29,136,5,2011-01-14 08:12:42
Case10,Confirm Purchase Order,res_f81cbcdf-2e65-4f97-a9ce-1b62941c7ca1,Role 2,2011-01-15 00:35:50,136,2,2011-01-14 05:13:51
Case3,Approve Purchase Order for payment,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-15 00:57:27,134,0,2011-01-15 00:54:38
Case25,Confirm Purchase Order,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 2,2011-01-15 01:02:47,136,3,2011-01-14 05:24:47
Case40,Analyze Quotation Comparison Map,res_8e7088c2-ce8b-4269-a496-81b4ee8c84e3,Role 1,2011-01-15 01:10:44,134,0,2011-01-15 01:10:29
Case105,Create Purchase Order,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-15 01:36:00,134,0,2011-01-15 01:36:00
Case91,Choose best option,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 1,2011-01-15 01:43:11,134,2,2011-01-14 22:21:19
Case18,Confirm Purchase Order,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 2,2011-01-15 02:00:04,136,4,2011-01-14 07:25:01
Case53,Confirm Purchase Order,res_2dd7578e-224d-46ff-80f3-7426d32932b8,Role 2,2011-01-15 02:15:55,136,5,2011-01-14 09:06:24
Case99,Analyze Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-15 02:30:44,134,0,2011-01-15 02:30:44
Case36,Send Invoice,res_2dd7578e-224d-46ff-80f3-7426d32932b8,Role 2,2011-01-15 02:35:02,134,0,2011-01-15 02:35:02
Case112,Analyze Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-15 03:01:36,134,0,2011-01-15 03:01:36
Case1,Send Invoice,res_b2a86b71-abc9-4e4e-8f70-5e8c01273bcb,Role 2,2011-01-15 03:57:02,134,0,2011-01-15 03:56:39
Case20,Release Purchase Order,res_0efa1cf0-93ae-46a7-b21a-d7c247f5cbbd,Role 1,2011-01-15 04:00:58,134,0,2011-01-15 04:00:58
Case111,Analyze Request for Quotation,res_0efa1cf0-93ae-46a7-b21a-d7c247f5cbbd,Role 4,2011-01-15 04:11:18,134,0,2011-01-15 03:59:59
Case90,Create Request for Quotation,res_53d428cd-3b3d-4f0b-9cf9-7e886b1432f8,Role 3,2011-01-15 04:15:35,134,0,2011-01-15 04:11:53
Case56,Release Supplier's Invoice,res_869aa941-799c-4301-8dc6-77596ded6d55,Role 5,2011-01-15 04:24:30,134,0,2011-01-15 04:19:00
Case11,Release Purchase Order,res_869aa941-799c-4301-8dc6-77596ded6d55,Role 1,2011-01-15 04:26:22,134,0,2011-01-15 04:20:54
Case111,Amend Request for Quotation,res_869aa941-799c-4301-8dc6-77596ded6d55,Role 1,2011-01-15 04:29:55,134,0,2011-01-15 04:11:24
Case29,Confirm Purchase Order,res_869aa941-799c-4301-8dc6-77596ded6d55,Role 2,2011-01-15 04:32:29,135,7,2011-01-14 10:47:29
Case44,Create Quotation comparison Map,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-15 04:56:06,134,0,2011-01-15 04:53:20
Case99,Amend Request for Quotation,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 1,2011-01-15 05:01:07,134,0,2011-01-15 04:46:37
Case114,Send Request for Quotation to Supplier,res_fa4abcce-87f0-4785-9a36-8a59f80a0f3d,Role 4,2011-01-15 05:20:09,134,0,2011-01-15 04:49:31
Case60,Analyze Request for Quotation,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-15 05:20:54,134,0,2011-01-15 05:20:54
Case30,Send Invoice,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 2,2011-01-15 05:21:12,134,0,2011-01-15 05:19:25
Case31,Send Request for Quotation to Supplier,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-15 05:29:34,134,1,2011-01-15 05:29:34
Case13,Release Purchase Order,res_0efa1cf0-93ae-46a7-b21a-d7c247f5cbbd,Role 1,2011-01-15 05:37:01,134,0,2011-01-15 05:37:01
Case56,Settle Dispute With Supplier,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 5,2011-01-15 05:37:38,134,0,2011-01-15 05:31:52
Case112,Amend Request for Quotation,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 1,2011-01-15 05:37:55,134,0,2011-01-15 05:17:23
Case8,Confirm Purchase Order,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 2,2011-01-15 05:38:21,134,8,2011-01-14 11:37:56
Case67,Create Quotation comparison Map,res_8e7088c2-ce8b-4269-a496-81b4ee8c84e3,Role 4,2011-01-15 05:52:41,134,0,2011-01-15 05:37:35
Case32,Release Purchase Order,res_db198f26-c236-4d7a-81b5-448648afa47b,Role 1,2011-01-15 05:59:11,134,0,2011-01-15 05:59:11
Case73,Send Request for Quotation to Supplier,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-15 06:05:22,134,0,2011-01-15 05:28:48
Case81,Analyze Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-15 06:15:44,134,0,2011-01-15 06:03:11
Case17,Approve Purchase Order for payment,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-15 06:23:22,134,0,2011-01-15 06:21:15
Case81,Amend Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 1,2011-01-15 06:24:33,134,0,2011-01-15 06:15:50
Case33,Confirm Purchase Order,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 2,2011-01-15 06:30:28,134,9,2011-01-14 11:56:50
Case9,Pay Invoice,res_770576f0-6ead-4a44-9cd4-6106500ff2a9,Role 5,2011-01-15 06:31:04,134,0,2011-01-15 06:31:04
Case110,Analyze Request for Quotation,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-15 06:59:05,133,0,2011-01-15 06:43:51
Case76,Settle Conditions With Supplier,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-15 07:21:45,133,0,2011-01-15 07:19:31
Case110,Amend Request for Quotation,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 1,2011-01-15 07:22:32,133,0,2011-01-15 06:59:11
Case77,Create Quotation comparison Map,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-15 07:23:05,133,0,2011-01-15 07:23:05
Case110,Analyze Request for Quotation,res_8e7088c2-ce8b-4269-a496-81b4ee8c84e3,Role 4,2011-01-15 07:39:07,133,0,2011-01-15 07:22:38
Case44,Analyze Quotation Comparison Map,res_047c0b9a-26a5-494a-8637-5199a0ec470a,Role 1,2011-01-15 07:44:50,133,0,2011-01-15 07:44:42
Case74,Analyze Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-15 08:05:28,133,0,2011-01-15 07:55:18
Case74,Amend Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 1,2011-01-15 08:21:18,133,0,2011-01-15 08:05:34
Case82,Send Request for Quotation to Supplier,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-15 08:22:27,133,0,2011-01-15 08:11:25
Case74,Analyze Request for Quotation,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-15 08:24:07,133,0,2011-01-15 08:21:24
Case46,Analyze Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-15 08:32:54,133,0,2011-01-15 08:31:12
Case94,Create Quotation comparison Map,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-15 08:52:22,133,0,2011-01-15 08:41:23
Case4,Approve Purchase Order for payment,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-15 09:08:50,133,0,2011-01-15 09:06:48
Case35,Create Purchase Order,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-15 09:12:30,133,0,2011-01-15 09:02:13
Case74,Amend Request for Quotation,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 1,2011-01-15 09:14:32,133,0,2011-01-15 08:24:13
Case37,Choose best option,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 1,2011-01-15 09:16:18,134,1,2011-01-15 05:50:46
Case12,Send Invoice,res_822c01f8-78ca-49b8-8cc4-d08e5eca53d0,Role 2,2011-01-15 09:22:06,133,0,2011-01-15 09:20:14
Case43,Choose best option,res_822c01f8-78ca-49b8-8cc4-d08e5eca53d0,Role 1,2011-01-15 09:25:44,134,0,2011-01-15 03:09:01
Case56,Authorize Supplier's Invoice payment,res_81b073cc-39d3-44b6-b3bd-cc4e0a283e1b,Role 5,2011-01-15 10:02:59,133,0,2011-01-15 09:59:40
Case77,Analyze Quotation Comparison Map,res_81b073cc-39d3-44b6-b3bd-cc4e0a283e1b,Role 1,2011-01-15 10:06:57,133,0,2011-01-15 10:02:25
Case92,Send Request for Quotation to Supplier,res_81b073cc-39d3-44b6-b3bd-cc4e0a283e1b,Role 4,2011-01-15 10:09:50,133,0,2011-01-15 09:55:41
Case96,Analyze Request for Quotation,res_81b073cc-39d3-44b6-b3bd-cc4e0a283e1b,Role 4,2011-01-15 10:11:03,133,0,2011-01-15 09:58:19
Case80,Choose best option,res_81b073cc-39d3-44b6-b3bd-cc4e0a283e1b,Role 1,2011-01-15 10:14:48,133,2,2011-01-15 07:33:12
Case58,Analyze Request for Quotation,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-15 10:42:01,133,0,2011-01-15 10:23:01
Case94,Analyze Quotation Comparison Map,res_98ad28c6-3952-46f3-858f-b4d1d29106e1,Role 1,2011-01-15 10:43:06,133,0,2011-01-15 10:43:06
Case56,Pay Invoice,res_ec97ab26-cefd-460a-b130-6d1e6e2bbc27,Role 5,2011-01-15 10:51:24,133,0,2011-01-15 10:49:26
Case67,Analyze Quotation Comparison Map,res_57d359f4-0776-445f-9f2d-aca528312839,Role 1,2011-01-15 11:06:10,132,0,2011-01-15 11:06:10
Case61,Create Purchase Order,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-15 11:51:39,132,0,2011-01-15 11:51:39
Case65,Create Quotation comparison Map,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-15 11:53:14,132,0,2011-01-15 11:17:43
Case29,Deliver Goods Services,res_fa4abcce-87f0-4785-9a36-8a59f80a0f3d,Role 2,2011-01-15 12:09:34,132,1,2011-01-15 12:09:34
Case41,Release Supplier's Invoice,res_fa4abcce-87f0-4785-9a36-8a59f80a0f3d,Role 5,2011-01-15 12:11:26,132,0,2011-01-15 12:06:28
Case52,Analyze Request for Quotation,res_fa4abcce-87f0-4785-9a36-8a59f80a0f3d,Role 4,2011-01-15 12:11:32,132,0,2011-01-15 12:00:25
Case71,Choose best option,res_db198f26-c236-4d7a-81b5-448648afa47b,Role 1,2011-01-15 12:12:23,133,3,2011-01-15 08:30:48
Case21,Send Invoice,res_822c01f8-78ca-49b8-8cc4-d08e5eca53d0,Role 2,2011-01-15 12:16:16,132,0,2011-01-15 12:13:30
Case52,Amend Request for Quotation,res_822c01f8-78ca-49b8-8cc4-d08e5eca53d0,Role 1,2011-01-15 12:27:24,132,0,2011-01-15 12:11:38
Case52,Analyze Request for Quotation,res_72d8fafb-4ed9-41d3-9f83-5a4a055e0b76,Role 4,2011-01-15 12:33:03,132,0,2011-01-15 12:27:30
Case63,Create Purchase Order,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-15 12:48:30,132,0,2011-01-15 12:48:30
Case52,Amend Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 1,2011-01-15 12:52:36,132,0,2011-01-15 12:36:34
Case109,Analyze Request for Quotation,res_319cfdb1-80af-4854-bf0b-78f8bdd0a875,Role 4,2011-01-15 12:57:00,132,0,2011-01-15 12:57:00
Case15,Create Quotation comparison Map,res_1d39b759-e171-4d5d-a512-d0b8ff2a0047,Role 4,2011-01-15 13:00:20,132,1,2011-01-15 13:00:20
Case41,Authorize Supplier's Invoice payment,res_770576f0-6ead-4a44-9cd4-6106500ff2a9,Role 5,2011-01-15 13:00:51,132,0,2011-01-15 13:00:46
Case86,Create Quotation comparison Map,res_770576f0-6ead-4a44-9cd4-6106500ff2a9,Role 4,2011-01-15 13:15:45,132,0,2011-01-15 12:51:59
Case58,Amend Request for Quotation,res_2ec0c6f7-77e0-4b19-8ae4-01cb84f427ac,Role 1,2011-01-15 13:37:47,132,0,2011-01-15 13:21:36
Case23,Confirm Purchase Order,res_2ec0c6f7-77e0-4b19-8ae4-01cb84f427ac,Role 2,2011-01-15 13:42:02,134,9,2011-01-14 22:14:50
