caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case242,Validar solicitud,res_60942acf-c29b-40f3-af83-938b300afe3c,Role 1,2016-02-23 07:31:43,52,1,2016-02-23 06:30:03
Case240,Notificacion estudiante cancelacion soli,res_d6fa8618-37a1-461a-b55e-4f3e29df0c60,Role 1,2016-02-23 07:46:22,52,0,2016-02-23 07:43:11
Case243,Validar solicitud,res_d6fa8618-37a1-461a-b55e-4f3e29df0c60,Role 1,2016-02-23 08:39:13,52,0,2016-02-23 07:46:17
Case237,Revisar curso,res_3c7a0d58-ac21-4e98-9a08-b919a9b5c727,Role 1,2016-02-23 10:52:38,51,0,2016-02-23 10:45:09
Case244,Traer informacion estudiante - banner,res_34df6291-20e3-45b3-9b7b-3eb6bc80d5a9,Role 1,2016-02-23 12:14:40,52,0,2016-02-23 12:14:09
Case244,Radicar Solicitud Homologacion,res_d6f3b255-8de9-4f86-b2f6-7d23b7cbaf97,Role 1,2016-02-23 12:22:13,52,0,2016-02-23 12:14:51
Case245,Traer informacion estudiante - banner,res_b51811f6-10c6-453b-8d47-93fadba3ea6e,Role 1,2016-02-23 13:08:43,53,0,2016-02-23 13:08:12
Case245,Radicar Solicitud Homologacion,res_ecd3e306-05f7-4ed9-a46a-1261d4c996d8,Role 1,2016-02-23 13:16:20,53,0,2016-02-23 13:08:54
Case246,Traer informacion estudiante - banner,res_8852cef6-31ec-42b6-b89b-24d316e0fa73,Role 1,2016-02-23 14:36:35,54,0,2016-02-23 14:36:04
Case146,Visto Bueno Cierre Proceso,res_9f9aa1fc-7f81-4f62-a8b6-f62c4347bb30,Role 1,2016-02-23 14:42:26,54,0,2016-02-23 14:41:02
Case246,Radicar Solicitud Homologacion,res_9f9aa1fc-7f81-4f62-a8b6-f62c4347bb30,Role 1,2016-02-23 14:44:16,54,0,2016-02-23 14:36:46
Case244,Validar solicitud,res_2ec551d2-96aa-4c77-864d-414948de6c40,Role 1,2016-02-23 15:54:08,54,0,2016-02-23 15:02:32
Case245,Validar solicitud,res_0fc549d2-6e3b-4ea8-b804-cf1c66256bab,Role 1,2016-02-23 16:52:31,54,0,2016-02-23 16:00:39
Case247,Traer informacion estudiante - banner,res_a78e6749-d416-476e-9a07-f7579bd34331,Role 1,2016-02-23 17:29:28,55,0,2016-02-23 17:28:58
Case247,Radicar Solicitud Homologacion,res_8b5607cc-0d57-4617-a0c2-d0a83efdcf7d,Role 1,2016-02-23 17:37:16,55,0,2016-02-23 17:29:39
Case221,Notificacion estudiante cancelacion soli,res_4797247c-b80f-404c-aa84-9e92bc6bb25b,Role 1,2016-02-23 17:43:44,55,0,2016-02-23 17:41:50
Case248,Traer informacion estudiante - banner,res_d6f3b255-8de9-4f86-b2f6-7d23b7cbaf97,Role 1,2016-02-23 17:50:16,55,0,2016-02-23 17:49:46
Case248,Radicar Solicitud Homologacion,res_cfc0ef10-3120-4eca-bc68-07ac73af3d52,Role 1,2016-02-23 17:58:04,55,0,2016-02-23 17:50:27
Case249,Traer informacion estudiante - banner,res_de355708-5d8d-4885-9404-8ddc13611bc9,Role 1,2016-02-23 18:37:31,56,0,2016-02-23 18:37:01
Case249,Radicar Solicitud Homologacion,res_830dfdd1-fdb5-4ac7-b495-094c58df2f7b,Role 1,2016-02-23 18:45:23,56,0,2016-02-23 18:37:42
Case246,Cancelar Solicitud,res_c89bf2e5-5ff6-4e15-aa19-278c2a34dfa2,Role 1,2016-02-23 19:59:32,56,0,2016-02-23 19:57:55
Case250,Traer informacion estudiante - banner,res_c89bf2e5-5ff6-4e15-aa19-278c2a34dfa2,Role 1,2016-02-23 19:59:40,57,0,2016-02-23 19:59:10
Case214,Visto Bueno Cierre Proceso,res_5d0eb6ba-af1a-4cfc-b03c-7759d11b1f6c,Role 1,2016-02-23 20:04:54,57,0,2016-02-23 20:03:13
Case238,Evaluacion curso,res_5d0eb6ba-af1a-4cfc-b03c-7759d11b1f6c,Role 1,2016-02-23 20:06:51,57,0,2016-02-23 19:59:50
Case250,Radicar Solicitud Homologacion,res_5d0eb6ba-af1a-4cfc-b03c-7759d11b1f6c,Role 1,2016-02-23 20:07:37,57,0,2016-02-23 19:59:51
Case251,Validar solicitud,res_790d4b8d-598e-4766-a4ba-5ab56682fb71,Role 1,2016-02-23 20:48:26,58,0,2016-02-23 20:47:51
Case251,Homologacion por grupo de cursos,res_7e5c09b0-27dd-46bf-9882-5265ca4ea7f2,Role 1,2016-02-23 20:53:38,58,0,2016-02-23 20:48:37
Case252,Radicar Solicitud Homologacion,res_f6519ad1-2a5b-40c6-a329-c58b8780b20a,Role 1,2016-02-23 22:01:09,59,0,2016-02-23 22:00:39
Case252,Homologacion por grupo de cursos,res_01f5306f-a1ab-4276-817d-f52b6cd62314,Role 1,2016-02-23 22:13:29,59,0,2016-02-23 22:01:20
Case249,Validar solicitud,res_01f5306f-a1ab-4276-817d-f52b6cd62314,Role 1,2016-02-23 22:39:58,58,0,2016-02-23 21:46:06
Case247,Cancelar Solicitud,res_54fe200f-8cd7-420f-9638-598318504aa2,Role 1,2016-02-23 22:56:56,58,0,2016-02-23 22:55:25
Case251,Revisar curso,res_54fe200f-8cd7-420f-9638-598318504aa2,Role 1,2016-02-23 23:02:02,58,0,2016-02-23 22:43:19
Case248,Cancelar Solicitud,res_9a119662-b416-4af5-8c68-8e68c5ef0a48,Role 1,2016-02-23 23:17:43,58,0,2016-02-23 23:16:13
Case253,Traer informacion estudiante - banner,res_d20ad8bf-b620-4853-bc24-a6f6880cd202,Role 1,2016-02-23 23:18:54,59,0,2016-02-23 23:18:25
Case253,Radicar Solicitud Homologacion,res_ff687744-2250-42c7-be76-96ab5c4c83c5,Role 1,2016-02-23 23:27:00,59,0,2016-02-23 23:19:05
Case250,Validar solicitud,res_ff687744-2250-42c7-be76-96ab5c4c83c5,Role 1,2016-02-24 00:08:03,58,0,2016-02-23 23:13:49
Case241,Homologacion por grupo de cursos,res_ca65319a-4e0c-4bbc-b984-3f1767a614e4,Role 1,2016-02-24 01:42:22,59,0,2016-02-24 01:26:55
Case242,Homologacion por grupo de cursos,res_ddf16f00-20b8-462b-909d-f1fc450920e5,Role 1,2016-02-24 02:07:34,58,0,2016-02-24 01:52:53
Case237,Evaluacion curso,res_ddf16f00-20b8-462b-909d-f1fc450920e5,Role 1,2016-02-24 02:09:58,58,0,2016-02-24 02:05:17
Case254,Traer informacion estudiante - banner,res_3c7a0d58-ac21-4e98-9a08-b919a9b5c727,Role 1,2016-02-24 02:40:25,58,0,2016-02-24 02:39:57
Case254,Radicar Solicitud Homologacion,res_c3e28129-9782-4d8a-8053-717d244d6769,Role 1,2016-02-24 02:46:21,58,0,2016-02-24 02:40:36
Case255,Traer informacion estudiante - banner,res_06acae2c-49f2-4f0c-92f2-74d64f9bb2a4,Role 1,2016-02-24 04:42:07,59,0,2016-02-24 04:41:40
Case255,Radicar Solicitud Homologacion,res_d9458843-f381-42b6-969c-1be7a97a8118,Role 1,2016-02-24 04:48:00,59,0,2016-02-24 04:42:18
Case253,Cancelar Solicitud,res_97b84c59-24c6-4064-a4fb-5328d137f990,Role 1,2016-02-24 05:06:59,59,0,2016-02-24 05:06:11
Case254,Notificacion estudiante cancelacion soli,res_353dcd76-cc6e-49a8-9b20-a98b5f2826e3,Role 1,2016-02-24 05:11:05,59,0,2016-02-24 05:11:05
Case256,Traer informacion estudiante - banner,res_7d2b996a-7f37-4ae1-8fee-365f0680f091,Role 1,2016-02-24 05:40:10,59,0,2016-02-24 05:39:43
Case256,Radicar Solicitud Homologacion,res_0d88b18e-2bef-4379-a4e5-49a1d28adc3a,Role 1,2016-02-24 05:46:01,59,0,2016-02-24 05:40:21
Case239,Revisar curso,res_747cdd6c-f791-43a1-8f81-0d86e396532f,Role 1,2016-02-24 06:07:10,59,0,2016-02-24 05:58:39
Case255,Validar solicitud,res_747cdd6c-f791-43a1-8f81-0d86e396532f,Role 1,2016-02-24 06:19:00,59,0,2016-02-24 05:58:15
Case243,Cancelar Solicitud,res_e38adfc2-740e-4d64-ae3e-fd8bfedca376,Role 1,2016-02-24 06:39:48,59,0,2016-02-24 06:37:36
Case256,Cancelar Solicitud,res_b51811f6-10c6-453b-8d47-93fadba3ea6e,Role 1,2016-02-24 08:04:04,59,0,2016-02-24 08:04:04
Case244,Homologacion por grupo de cursos,res_f6932bbe-0837-48aa-8fa0-63a0e8363729,Role 1,2016-02-24 10:22:40,58,0,2016-02-24 10:09:16
Case257,Radicar Solicitud Homologacion,res_393cf08e-fd17-43cb-b27c-41801b111927,Role 1,2016-02-24 11:09:11,58,0,2016-02-24 11:08:46
Case257,Cancelar Solicitud,res_ac4b7f33-55c7-4ed1-9c3e-62d71de2665b,Role 1,2016-02-24 11:13:55,58,0,2016-02-24 11:09:22
Case255,Revisar curso,res_ac4b7f33-55c7-4ed1-9c3e-62d71de2665b,Role 1,2016-02-24 11:15:26,57,0,2016-02-24 10:59:59
Case245,Homologacion por grupo de cursos,res_859578cf-a812-4843-9cbd-280759a9fe1c,Role 1,2016-02-24 11:34:25,58,0,2016-02-24 11:21:04
Case146,Transferir Creditos,res_f690d3f5-3667-4746-aaee-e869e7ecd310,Role 1,2016-02-24 13:22:23,58,0,2016-02-24 13:21:28
Case214,Transferir Creditos,res_4ed030ab-41bd-4297-95f9-73e769ab06b6,Role 1,2016-02-24 14:16:15,58,0,2016-02-24 14:14:35
Case258,Traer informacion estudiante - banner,res_4670a35e-63db-4da4-bfd2-85777dedfeff,Role 1,2016-02-24 14:17:24,58,0,2016-02-24 14:17:01
Case258,Radicar Solicitud Homologacion,res_5081c6fd-b008-4174-88b1-bb94b6703d4c,Role 1,2016-02-24 14:23:05,58,0,2016-02-24 14:17:35
Case257,Notificacion estudiante cancelacion soli,res_fd10ea2b-d84c-413a-83e5-a5d93fd51e25,Role 1,2016-02-24 14:48:37,58,0,2016-02-24 14:48:37
Case259,Traer informacion estudiante - banner,res_f8d57909-be81-4557-82b4-8154d9e04f9c,Role 1,2016-02-24 15:22:16,58,0,2016-02-24 15:21:53
Case259,Radicar Solicitud Homologacion,res_2f5f3ee1-330c-4bb7-94ee-fa7f6e2e7676,Role 1,2016-02-24 15:27:57,58,0,2016-02-24 15:22:27
Case258,Validar solicitud,res_b36e2b4f-1ea3-4019-9950-34d6adb6d6e3,Role 1,2016-02-24 15:51:51,58,0,2016-02-24 15:32:59
Case255,Evaluacion curso,res_aaf0b121-5961-49df-99a2-07c93327016f,Role 1,2016-02-24 16:02:56,58,0,2016-02-24 16:02:07
Case250,Homologacion por grupo de cursos,res_aaf0b121-5961-49df-99a2-07c93327016f,Role 1,2016-02-24 16:07:17,58,0,2016-02-24 15:53:50
Case260,Traer informacion estudiante - banner,res_77f737a0-f52e-4fdf-9f36-5e3d54e0889d,Role 1,2016-02-24 16:27:37,58,0,2016-02-24 16:27:15
Case260,Radicar Solicitud Homologacion,res_652f18f9-12f2-4e25-bf75-008897a35b58,Role 1,2016-02-24 16:33:18,58,0,2016-02-24 16:27:48
Case261,Traer informacion estudiante - banner,res_0bd40507-2681-4a63-9faa-8712181ca24e,Role 1,2016-02-24 16:41:51,59,0,2016-02-24 16:41:28
Case261,Radicar Solicitud Homologacion,res_2053a39e-0cc1-4e9e-9cc0-12397fec841f,Role 1,2016-02-24 16:47:32,59,0,2016-02-24 16:42:02
Case259,Cancelar Solicitud,res_d2cafaad-c8e9-4feb-af99-581f1fe65bdc,Role 1,2016-02-24 17:45:43,59,0,2016-02-24 17:45:43
Case260,Validar solicitud,res_c85f008d-85c3-41b9-8e07-a855af062b3a,Role 1,2016-02-24 18:02:05,59,0,2016-02-24 17:43:12
Case262,Traer informacion estudiante - banner,res_c89bf2e5-5ff6-4e15-aa19-278c2a34dfa2,Role 1,2016-02-24 18:19:12,60,0,2016-02-24 18:18:50
Case261,Validar solicitud,res_2fcadd1c-bdea-4071-bef8-b3e0fc1b53f3,Role 1,2016-02-24 18:21:41,59,1,2016-02-24 17:57:47
Case262,Radicar Solicitud Homologacion,res_2fcadd1c-bdea-4071-bef8-b3e0fc1b53f3,Role 1,2016-02-24 18:24:54,60,0,2016-02-24 18:19:23
Case263,Traer informacion estudiante - banner,res_56e8a27e-4948-4ace-b002-f115c92c3b47,Role 1,2016-02-24 18:31:34,61,0,2016-02-24 18:31:12
Case263,Radicar Solicitud Homologacion,res_6c4a931c-b3b0-488a-beb3-000eb9aa0fcd,Role 1,2016-02-24 18:37:15,61,0,2016-02-24 18:31:45
Case255,Validar solicitud / pre-homologacion,res_e58cd977-acbe-47ec-a2e9-c73d862034d9,Role 1,2016-02-24 19:04:50,61,0,2016-02-24 19:04:50
Case251,Homologacion por grupo de cursos,res_e58cd977-acbe-47ec-a2e9-c73d862034d9,Role 1,2016-02-24 19:06:58,61,0,2016-02-24 19:03:16
Case264,Traer informacion estudiante - banner,res_2ec551d2-96aa-4c77-864d-414948de6c40,Role 1,2016-02-24 19:50:15,61,0,2016-02-24 19:49:53
Case264,Radicar Solicitud Homologacion,res_b271c80c-1e24-4938-b9ea-5b9418dc9bd1,Role 1,2016-02-24 19:55:57,61,0,2016-02-24 19:50:26
Case263,Validar solicitud,res_b271c80c-1e24-4938-b9ea-5b9418dc9bd1,Role 1,2016-02-24 20:07:44,60,0,2016-02-24 19:48:50
Case258,Homologacion por grupo de cursos,res_9585462f-b9c2-4cad-9a47-2888a024e0ad,Role 1,2016-02-24 20:25:40,61,0,2016-02-24 20:25:40
Case262,Cancelar Solicitud,res_94924ebc-99b6-494c-98dc-f6a2e0080bbd,Role 1,2016-02-24 20:43:47,61,0,2016-02-24 20:43:47
Case264,Validar solicitud,res_393cf08e-fd17-43cb-b27c-41801b111927,Role 1,2016-02-24 21:27:18,61,0,2016-02-24 21:08:17
Case265,Traer informacion estudiante - banner,res_0684d02e-a5f0-4dd5-989b-5dc501aa26f5,Role 1,2016-02-24 21:28:49,62,0,2016-02-24 21:28:27
Case265,Radicar Solicitud Homologacion,res_4b22bb7e-4f4c-43c2-9d2f-eeb7c2ca75b9,Role 1,2016-02-24 21:34:30,62,0,2016-02-24 21:29:00
Case266,Traer informacion estudiante - banner,res_3c7a0d58-ac21-4e98-9a08-b919a9b5c727,Role 1,2016-02-24 21:38:57,63,0,2016-02-24 21:38:35
Case266,Radicar Solicitud Homologacion,res_bb67a01c-40e0-4ac1-8c3d-de86d6a73819,Role 1,2016-02-24 21:44:38,63,0,2016-02-24 21:39:08
Case246,Notificacion estudiante cancelacion soli,res_aaf0b121-5961-49df-99a2-07c93327016f,Role 1,2016-02-24 21:51:49,63,0,2016-02-24 21:51:49
Case249,Notificacion estudiante cancelacion soli,res_d3e736bf-a84a-4658-bb23-3c26fd363f84,Role 1,2016-02-24 21:59:25,62,0,2016-02-24 21:57:54
Case167,Validacion final,res_3ebb51f2-1a53-4bae-be97-e555ddf8cb9f,Role 1,2016-02-24 22:30:31,61,0,2016-02-24 22:28:46
Case267,Traer informacion estudiante - banner,res_fd1af010-cc98-4c9e-8b8c-f1313ac2b5e9,Role 1,2016-02-24 22:31:36,62,0,2016-02-24 22:31:15
Case260,Homologacion por grupo de cursos,res_9154c38d-8202-4938-8491-a4c99df052d3,Role 1,2016-02-24 22:36:17,62,0,2016-02-24 22:36:17
Case267,Radicar Solicitud Homologacion,res_9154c38d-8202-4938-8491-a4c99df052d3,Role 1,2016-02-24 22:37:18,62,0,2016-02-24 22:31:47
Case146,Transferir creditos homologables,res_57cb4bef-f4c8-4e27-886b-a4e18889cdc2,Role 1,2016-02-24 22:51:38,61,0,2016-02-24 22:51:10
Case261,Homologacion por grupo de cursos,res_45ebc5c8-8f61-41c2-a34c-21501b634f7e,Role 1,2016-02-24 22:56:44,60,0,2016-02-24 22:56:44
Case265,Revisar curso,res_150ac6f0-4429-42fd-bff1-3f68eb5d33d5,Role 1,2016-02-24 23:03:27,61,0,2016-02-24 22:43:01
Case266,Validar solicitud,res_150ac6f0-4429-42fd-bff1-3f68eb5d33d5,Role 1,2016-02-24 23:16:35,59,0,2016-02-24 22:57:34
Case268,Traer informacion estudiante - banner,res_f6932bbe-0837-48aa-8fa0-63a0e8363729,Role 1,2016-02-25 00:06:25,60,0,2016-02-25 00:05:48
Case267,Validar solicitud,res_278a45a8-860f-4107-b9db-f6d037f790af,Role 1,2016-02-25 00:08:52,59,0,2016-02-24 23:49:56
Case268,Radicar Solicitud Homologacion,res_278a45a8-860f-4107-b9db-f6d037f790af,Role 1,2016-02-25 00:15:29,60,0,2016-02-25 00:06:36
Case259,Notificacion estudiante cancelacion soli,res_c89bf2e5-5ff6-4e15-aa19-278c2a34dfa2,Role 1,2016-02-25 00:26:44,60,0,2016-02-25 00:26:44
Case268,Cancelar Solicitud,res_4ed030ab-41bd-4297-95f9-73e769ab06b6,Role 1,2016-02-25 00:44:50,60,0,2016-02-25 00:43:30
Case263,Traer informacion estudiante - banner,res_8cfbb1b4-8111-49be-b112-877393ee6e5d,Role 1,2016-02-25 00:54:46,60,0,2016-02-25 00:54:46
Case258,Revisar curso,res_01a2b741-50f9-491a-965e-1a398838787b,Role 1,2016-02-25 00:58:50,60,0,2016-02-25 00:55:19
Case247,Notificacion estudiante cancelacion soli,res_fdf35900-5422-4302-8ee8-e99cb6faa164,Role 1,2016-02-25 01:03:29,60,0,2016-02-25 01:03:29
Case238,Validar solicitud / pre-homologacion,res_fdf35900-5422-4302-8ee8-e99cb6faa164,Role 1,2016-02-25 01:05:57,60,0,2016-02-25 01:01:43
Case269,Traer informacion estudiante - banner,res_5cc79f07-7e66-42ab-accd-37559d05c4f9,Role 1,2016-02-25 01:11:36,61,0,2016-02-25 01:10:59
Case269,Radicar Solicitud Homologacion,res_01f5306f-a1ab-4276-817d-f52b6cd62314,Role 1,2016-02-25 01:20:36,61,0,2016-02-25 01:11:47
Case248,Notificacion estudiante cancelacion soli,res_216ebf1d-e341-4db3-a2e5-7962b7247329,Role 1,2016-02-25 01:24:16,61,0,2016-02-25 01:24:16
Case269,Notificacion estudiante cancelacion soli,res_c068b6ea-b11a-4f2d-9f9b-e4414a946edc,Role 1,2016-02-25 01:54:49,60,0,2016-02-25 01:54:01
Case253,Notificacion estudiante cancelacion soli,res_8a053315-08ec-4b0e-b1fe-2699a098725c,Role 1,2016-02-25 02:52:24,59,0,2016-02-25 02:52:24
Case264,Notificacion estudiante cancelacion soli,res_9a58944d-9399-4d52-a6d1-c460da43b4b5,Role 1,2016-02-25 03:10:58,58,0,2016-02-25 03:10:58
Case262,Notificacion estudiante cancelacion soli,res_4ed030ab-41bd-4297-95f9-73e769ab06b6,Role 1,2016-02-25 03:24:43,57,0,2016-02-25 03:24:43
Case265,Evaluacion curso,res_4797247c-b80f-404c-aa84-9e92bc6bb25b,Role 1,2016-02-25 03:45:22,56,0,2016-02-25 03:43:30
Case258,Evaluacion curso,res_a376dfa3-f9f9-49c9-bf44-5b206f5e9cad,Role 1,2016-02-25 03:49:03,56,0,2016-02-25 03:47:59
Case266,Homologacion por grupo de cursos,res_f52fa423-8f14-487c-81cc-eabedf345aab,Role 1,2016-02-25 03:54:29,56,0,2016-02-25 03:54:21
Case267,Homologacion por grupo de cursos,res_01f5306f-a1ab-4276-817d-f52b6cd62314,Role 1,2016-02-25 04:04:44,56,0,2016-02-25 04:04:34
Case268,Notificacion estudiante cancelacion soli,res_74b2ed77-5b30-462f-b659-30c03b7b5b3e,Role 1,2016-02-25 04:30:13,55,0,2016-02-25 04:30:13
Case270,Traer informacion estudiante - banner,res_fdf35900-5422-4302-8ee8-e99cb6faa164,Role 1,2016-02-25 04:50:42,55,0,2016-02-25 04:50:08
Case270,Radicar Solicitud Homologacion,res_d5ba3eae-1944-4a60-83e3-b74aa24b90c3,Role 1,2016-02-25 04:59:15,55,0,2016-02-25 04:50:53
Case263,Radicar Solicitud Homologacion,res_e0bf72f8-7ca9-4060-b07c-37b4bb4c69dd,Role 1,2016-02-25 05:11:06,55,0,2016-02-25 05:09:54
Case270,Validar solicitud,res_e0bf72f8-7ca9-4060-b07c-37b4bb4c69dd,Role 1,2016-02-25 05:24:55,55,0,2016-02-25 04:59:26
Case237,Validar solicitud / pre-homologacion,res_27bbed55-32a2-4224-8d99-0d2f78a0e82e,Role 1,2016-02-25 05:36:10,55,0,2016-02-25 05:34:29
Case259,Traer informacion estudiante - banner,res_d5ba3eae-1944-4a60-83e3-b74aa24b90c3,Role 1,2016-02-25 05:46:51,54,0,2016-02-25 05:46:08
Case263,Validar solicitud,res_a31f377f-9a90-4045-be29-edba07d6021a,Role 1,2016-02-25 07:26:05,54,0,2016-02-25 07:22:23
Case271,Traer informacion estudiante - banner,res_bb6b1580-3665-4f6d-b633-58d0fe02f189,Role 1,2016-02-25 07:43:47,55,0,2016-02-25 07:43:15
Case258,Validacion final,res_70d5e033-a905-43d2-9d36-630b03c69983,Role 1,2016-02-25 07:45:40,55,0,2016-02-25 07:45:02
Case271,Radicar Solicitud Homologacion,res_70d5e033-a905-43d2-9d36-630b03c69983,Role 1,2016-02-25 07:52:11,55,0,2016-02-25 07:43:58
Case270,Homologacion por grupo de cursos,res_57cb4bef-f4c8-4e27-886b-a4e18889cdc2,Role 1,2016-02-25 07:53:22,55,0,2016-02-25 07:53:22
Case265,Validacion final,res_8c1a4dd8-0dac-4cac-84e4-eb54e15900b9,Role 1,2016-02-25 07:58:28,54,0,2016-02-25 07:55:31
Case266,Revisar curso,res_8c1a4dd8-0dac-4cac-84e4-eb54e15900b9,Role 1,2016-02-25 07:58:45,54,0,2016-02-25 07:54:19
Case271,Validar solicitud,res_8c1a4dd8-0dac-4cac-84e4-eb54e15900b9,Role 1,2016-02-25 08:16:23,55,0,2016-02-25 07:52:22
Case259,Radicar Solicitud Homologacion,res_1b603f1e-87dc-4cc2-9e5d-9332bad9896a,Role 1,2016-02-25 08:23:15,54,0,2016-02-25 08:22:14
Case272,Traer informacion estudiante - banner,res_f8d57909-be81-4557-82b4-8154d9e04f9c,Role 1,2016-02-25 09:10:49,55,0,2016-02-25 09:10:17
Case272,Radicar Solicitud Homologacion,res_e3765479-dba7-46b4-9407-a73cc15e27b6,Role 1,2016-02-25 09:19:08,55,0,2016-02-25 09:11:00
Case272,Validar solicitud,res_1e10c9db-9ec7-4d0a-8ca4-3905c47ec67f,Role 1,2016-02-25 09:42:47,55,0,2016-02-25 09:19:19
Case263,Homologacion por grupo de cursos,res_ac8b986c-6b86-4433-8df2-b673fb85feb9,Role 1,2016-02-25 09:46:29,55,0,2016-02-25 09:46:02
Case265,Visto Bueno Cierre Proceso,res_1b603f1e-87dc-4cc2-9e5d-9332bad9896a,Role 1,2016-02-25 10:20:14,54,0,2016-02-25 10:18:31
Case266,Evaluacion curso,res_3a486ad7-4f55-4d7e-90d1-b573a11cfff4,Role 1,2016-02-25 10:26:39,53,0,2016-02-25 10:24:33
Case271,Revisar curso,res_3a486ad7-4f55-4d7e-90d1-b573a11cfff4,Role 1,2016-02-25 10:37:25,53,0,2016-02-25 10:23:42
Case259,Validar solicitud,res_0fc549d2-6e3b-4ea8-b804-cf1c66256bab,Role 1,2016-02-25 11:01:00,53,0,2016-02-25 10:57:50
Case258,Visto Bueno Cierre Proceso,res_b51811f6-10c6-453b-8d47-93fadba3ea6e,Role 1,2016-02-25 11:04:44,53,0,2016-02-25 11:04:05
Case272,Revisar curso,res_8474745f-1a8a-4c1e-bf2e-5ff639ee3e89,Role 1,2016-02-25 12:03:39,52,0,2016-02-25 11:49:50
Case259,Homologacion por grupo de cursos,res_f2f2aa64-f6b4-4c46-b75c-7eab6d979126,Role 1,2016-02-25 13:18:09,52,0,2016-02-25 13:18:09
Case271,Evaluacion curso,res_2e304809-dc52-487a-b2ef-59cb8ce6176b,Role 1,2016-02-25 13:29:03,51,0,2016-02-25 13:24:13
Case273,Traer informacion estudiante - banner,res_87b2b08f-3824-44a7-b3cb-223304380843,Role 1,2016-02-25 13:50:24,52,0,2016-02-25 13:49:54
Case266,Validar solicitud / pre-homologacion,res_d20821fe-f582-4327-af26-e6370fe59509,Role 1,2016-02-25 13:57:35,52,0,2016-02-25 13:56:59
Case273,Radicar Solicitud Homologacion,res_d20821fe-f582-4327-af26-e6370fe59509,Role 1,2016-02-25 13:58:31,52,0,2016-02-25 13:50:35
Case273,Validar solicitud,res_4e78e2e0-d7af-40a1-895a-26f6d0df96e9,Role 1,2016-02-25 14:20:56,52,0,2016-02-25 13:58:42
Case272,Evaluacion curso,res_a85fcc5a-d5c8-454a-841f-822a1e7889ac,Role 1,2016-02-25 14:56:48,52,0,2016-02-25 14:50:44
Case274,Traer informacion estudiante - banner,res_c5ea3efc-d0fe-4e2d-ad58-c88ef6091ecd,Role 1,2016-02-25 15:22:23,53,0,2016-02-25 15:21:54
Case274,Radicar Solicitud Homologacion,res_d5ba3eae-1944-4a60-83e3-b74aa24b90c3,Role 1,2016-02-25 15:30:27,53,0,2016-02-25 15:22:34
Case274,Cancelar Solicitud,res_043e7668-7c5c-403e-a5ed-445976fa5713,Role 1,2016-02-25 16:02:05,53,0,2016-02-25 16:02:05
Case273,Traer informacion estudiante - banner,res_3f943f56-d34f-4439-8a67-0c1e6e717d14,Role 1,2016-02-25 16:24:12,53,0,2016-02-25 16:24:12
Case271,Validacion final,res_3f943f56-d34f-4439-8a67-0c1e6e717d14,Role 1,2016-02-25 16:26:18,53,0,2016-02-25 16:23:30
Case275,Traer informacion estudiante - banner,res_756e9746-66cc-44a8-a9f2-3fbf8dbf38a5,Role 1,2016-02-25 17:13:05,54,0,2016-02-25 17:12:36
Case275,Radicar Solicitud Homologacion,res_d209b6d2-9b36-414a-9edc-a65a518e7a61,Role 1,2016-02-25 17:21:05,54,0,2016-02-25 17:13:16
Case266,Notificacion estudiante cancelacion soli,res_35ad3790-22ed-4b92-bbbc-ae4b06cf0332,Role 1,2016-02-25 17:33:49,54,0,2016-02-25 17:33:49
Case275,Cancelar Solicitud,res_d98ed8be-fba6-4929-8447-c34ae1e71719,Role 1,2016-02-25 17:52:03,53,0,2016-02-25 17:52:03
Case272,Validacion final,res_d98ed8be-fba6-4929-8447-c34ae1e71719,Role 1,2016-02-25 17:54:56,53,0,2016-02-25 17:51:19
Case276,Traer informacion estudiante - banner,res_f6fae571-bfd1-449a-aade-8973fc55d0d9,Role 1,2016-02-25 17:58:44,54,0,2016-02-25 17:58:16
Case276,Validar solicitud,res_e58cd977-acbe-47ec-a2e9-c73d862034d9,Role 1,2016-02-25 18:22:04,54,0,2016-02-25 17:58:55
Case276,Homologacion por grupo de cursos,res_f6fae571-bfd1-449a-aade-8973fc55d0d9,Role 1,2016-02-25 18:23:17,54,0,2016-02-25 18:22:15
Case277,Traer informacion estudiante - banner,res_a376dfa3-f9f9-49c9-bf44-5b206f5e9cad,Role 1,2016-02-25 18:33:44,54,0,2016-02-25 18:33:16
Case277,Radicar Solicitud Homologacion,res_90bd17b4-30b4-4d43-8e9f-6b07b0b3d19f,Role 1,2016-02-25 18:41:42,54,0,2016-02-25 18:33:55
Case273,Radicar Solicitud Homologacion,res_393c616c-801b-41ea-99c4-aac00be3ffd9,Role 1,2016-02-25 19:07:53,54,0,2016-02-25 19:03:03
Case277,Cancelar Solicitud,res_e9a157fb-c4fc-45e6-8499-436941e4e9be,Role 1,2016-02-25 19:12:40,54,0,2016-02-25 19:12:40
Case274,Notificacion estudiante cancelacion soli,res_d9458843-f381-42b6-969c-1be7a97a8118,Role 1,2016-02-25 19:52:25,54,0,2016-02-25 19:52:25
Case278,Traer informacion estudiante - banner,res_cd330ecd-1139-4c79-81de-39b62b7ec20f,Role 1,2016-02-25 19:56:32,54,0,2016-02-25 19:56:04
